"family","case","xi","scale","shape","x","p","n","quantity","value","absolute_tolerance","relative_tolerance","estimated_absolute_error","oracle","status"
"GPA","boundary-and-evaluation","0","1","0.5","2","NaN","NaN","LogCCDF","-Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"GPA","boundary-and-evaluation","0","1","0.5","0.10000000000000001","NaN","NaN","LogPDF","-0.051293294387550536","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","0.5","0.10000000000000001","NaN","NaN","LogCDF","-2.3279029009783354","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","0.5","0.10000000000000001","NaN","NaN","LogCCDF","-0.10258658877510107","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","defining-quantile","0","1","1","NaN","9.9999999999999998e-13","NaN","InverseCDF","1.000000000000001e-12","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","9.9999999999999998e-13","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","9.9999999999999998e-13","NaN","Gradient2","9.9999999999999998e-13","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","9.9999999999999998e-13","NaN","Gradient3","-5.0000000000016664e-25","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","defining-quantile","0","1","1","NaN","0.01","NaN","InverseCDF","0.010000000000000005","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.01","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.01","NaN","Gradient2","0.010000000000000002","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.01","NaN","Gradient3","-5.0167505033574472e-05","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","defining-quantile","0","1","1","NaN","0.5","NaN","InverseCDF","0.5","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.5","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.5","NaN","Gradient2","0.5","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.5","NaN","Gradient3","-0.15342640972002733","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","defining-quantile","0","1","1","NaN","0.98999999999999999","NaN","InverseCDF","0.98999999999999999","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.98999999999999999","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.98999999999999999","NaN","Gradient2","0.98999999999999999","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.98999999999999999","NaN","Gradient3","-0.94394829814011916","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","defining-quantile","0","1","1","NaN","0.99999999999900002","NaN","InverseCDF","0.99999999999900002","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.99999999999900002","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.99999999999900002","NaN","Gradient2","0.99999999999900002","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","1","NaN","0.99999999999900002","NaN","Gradient3","-0.99999999997136968","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","support","0","1","1","NaN","NaN","NaN","Minimum","0","0","1.9999999999999999e-11","0","mathematical-support","finite"
"GPA","support","0","1","1","NaN","NaN","NaN","Maximum","1","0","1.9999999999999999e-11","0","mathematical-support","finite"
"GPA","boundary-and-evaluation","0","1","1","0","NaN","NaN","LogPDF","-0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","1","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"GPA","boundary-and-evaluation","0","1","1","0","NaN","NaN","LogCCDF","-0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","1","1","NaN","NaN","LogPDF","0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","1","1","NaN","NaN","LogCDF","0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","1","1","NaN","NaN","LogCCDF","-Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"GPA","boundary-and-evaluation","0","1","1","0.10000000000000001","NaN","NaN","LogPDF","-0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","1","0.10000000000000001","NaN","NaN","LogCDF","-2.3025850929940455","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","1","0.10000000000000001","NaN","NaN","LogCCDF","-0.10536051565782631","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","defining-quantile","0","1","2","NaN","9.9999999999999998e-13","NaN","InverseCDF","9.9999999999950097e-13","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","9.9999999999999998e-13","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","9.9999999999999998e-13","NaN","Gradient2","9.9999999999949996e-13","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","9.9999999999999998e-13","NaN","Gradient3","-4.9999999999983337e-25","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","defining-quantile","0","1","2","NaN","0.01","NaN","InverseCDF","0.0099500000000000057","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.01","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.01","NaN","Gradient2","0.0099500000000000022","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.01","NaN","Gradient3","-4.983291499161954e-05","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","defining-quantile","0","1","2","NaN","0.5","NaN","InverseCDF","0.375","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.5","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.5","NaN","Gradient2","0.375","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.5","NaN","Gradient3","-0.10085660243000685","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","defining-quantile","0","1","2","NaN","0.98999999999999999","NaN","InverseCDF","0.49995000000000001","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.98999999999999999","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.98999999999999999","NaN","Gradient2","0.49995000000000001","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.98999999999999999","NaN","Gradient3","-0.24974474149070053","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","defining-quantile","0","1","2","NaN","0.99999999999900002","NaN","InverseCDF","0.49999999999999994","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.99999999999900002","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.99999999999900002","NaN","Gradient2","0.49999999999999994","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","analytic-quantile-gradient","0","1","2","NaN","0.99999999999900002","NaN","Gradient3","-0.24999999999999956","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"GPA","support","0","1","2","NaN","NaN","NaN","Minimum","0","0","1.9999999999999999e-11","0","mathematical-support","finite"
"GPA","support","0","1","2","NaN","NaN","NaN","Maximum","0.5","0","1.9999999999999999e-11","0","mathematical-support","finite"
"GPA","boundary-and-evaluation","0","1","2","0","NaN","NaN","LogPDF","0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","2","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"GPA","boundary-and-evaluation","0","1","2","0","NaN","NaN","LogCCDF","-0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","2","0.5","NaN","NaN","LogPDF","Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"GPA","boundary-and-evaluation","0","1","2","0.5","NaN","NaN","LogCDF","0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","2","0.5","NaN","NaN","LogCCDF","-Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"GPA","boundary-and-evaluation","0","1","2","0.10000000000000001","NaN","NaN","LogPDF","0.11157177565710488","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","2","0.10000000000000001","NaN","NaN","LogCDF","-2.2483544313958608","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"GPA","boundary-and-evaluation","0","1","2","0.10000000000000001","NaN","NaN","LogCCDF","-0.11157177565710488","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"Gumbel","defining-quantile","0","1","0","NaN","9.9999999999999998e-13","NaN","InverseCDF","-3.3189390950359559","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","9.9999999999999998e-13","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","9.9999999999999998e-13","NaN","Gradient2","-3.3189390950359559","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","defining-quantile","0","1","0","NaN","0.01","NaN","InverseCDF","-1.5271796258079011","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","0.01","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","0.01","NaN","Gradient2","-1.5271796258079011","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","defining-quantile","0","1","0","NaN","0.5","NaN","InverseCDF","0.36651292058166435","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","0.5","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","0.5","NaN","Gradient2","0.36651292058166435","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","defining-quantile","0","1","0","NaN","0.98999999999999999","NaN","InverseCDF","4.6001492267765789","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","0.98999999999999999","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","0.98999999999999999","NaN","Gradient2","4.6001492267765789","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","defining-quantile","0","1","0","NaN","0.99999999999900002","NaN","InverseCDF","27.631043237892857","0","1.9999999999999999e-11","0","Hosking-quantile-expm1","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","0.99999999999900002","NaN","Gradient1","1","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","analytic-quantile-gradient","0","1","0","NaN","0.99999999999900002","NaN","Gradient2","27.631043237892857","0","1.9999999999999999e-11","0","defining-quantile-derivative","finite"
"Gumbel","support","0","1","0","NaN","NaN","NaN","Minimum","-Inf","0","1.9999999999999999e-11","0","mathematical-support","infinite"
"Gumbel","support","0","1","0","NaN","NaN","NaN","Maximum","Inf","0","1.9999999999999999e-11","0","mathematical-support","infinite"
"Gumbel","boundary-and-evaluation","0","1","0","-Inf","NaN","NaN","LogPDF","-Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"Gumbel","boundary-and-evaluation","0","1","0","-Inf","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"Gumbel","boundary-and-evaluation","0","1","0","-Inf","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"Gumbel","boundary-and-evaluation","0","1","0","Inf","NaN","NaN","LogPDF","-Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"Gumbel","boundary-and-evaluation","0","1","0","Inf","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"Gumbel","boundary-and-evaluation","0","1","0","Inf","NaN","NaN","LogCCDF","-Inf","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","infinite"
"Gumbel","boundary-and-evaluation","0","1","0","-10","NaN","NaN","LogPDF","-22016.465794806718","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"Gumbel","boundary-and-evaluation","0","1","0","-10","NaN","NaN","LogCDF","-22026.465794806718","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"Gumbel","boundary-and-evaluation","0","1","0","-10","NaN","NaN","LogCCDF","-0","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"Gumbel","boundary-and-evaluation","0","1","0","0","NaN","NaN","LogPDF","-1","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
"Gumbel","boundary-and-evaluation","0","1","0","0","NaN","NaN","LogCDF","-1","0","1.9999999999999999e-11","0","defining-density-and-one-sided-limits","finite"
